transaction_id,date,customer_id,product_id,region_id,quantity,revenue,cost,profit
8845,2025-04-10,441,4,1,5,274.51,162.65,111.86
8846,2025-04-10,167,4,5,4,259.16,145.34,113.82
8847,2025-04-11,310,6,4,4,144.73,118.93,25.8
8848,2025-04-11,350,4,2,5,322.85,187.69,135.16
8849,2025-04-11,192,6,2,2,62.65,47.5,15.15
8850,2025-04-11,404,1,1,5,1200.58,816.81,383.77
8851,2025-04-11,342,5,4,1,54.46,36.4,18.06
8852,2025-04-11,225,6,1,2,57.49,43.13,14.36
8853,2025-04-11,176,3,4,5,485.17,356.87,128.3
8854,2025-04-11,431,5,3,3,94.25,68.48,25.77
8855,2025-04-11,431,1,3,3,597.03,385.98,211.05
8856,2025-04-11,256,4,1,5,306.95,177.74,129.21
8857,2025-04-11,33,1,4,5,1586.38,1046.5,539.88
8858,2025-04-11,127,1,5,3,667.74,412.9,254.84
8859,2025-04-12,90,3,5,2,156.29,115.47,40.82
8860,2025-04-12,425,5,5,4,171.3,125.96,45.34
8861,2025-04-12,61,6,1,5,147.25,121.59,25.66
8862,2025-04-12,107,1,4,4,1225.82,800.72,425.1
8863,2025-04-12,400,4,2,5,333.09,189.41,143.68
8864,2025-04-12,467,5,5,3,115.66,78.71,36.95
8865,2025-04-12,182,3,5,3,223.89,173.1,50.79
8866,2025-04-12,132,6,2,5,130.25,105.14,25.11
8867,2025-04-12,438,1,3,1,240.67,152.74,87.93
8868,2025-04-12,436,2,1,2,498.37,420.24,78.13
8869,2025-04-12,382,5,1,3,137.59,101.23,36.36
8870,2025-04-12,443,1,5,1,238.09,161.02,77.07
8871,2025-04-12,153,1,4,1,385.68,251.25,134.43
8872,2025-04-12,182,5,5,3,97.41,65.27,32.14
8873,2025-04-13,194,4,3,5,291.9,165.42,126.48
8874,2025-04-13,497,1,4,5,1481.43,974.35,507.08
8875,2025-04-13,393,5,4,4,245.74,159.97,85.77
8876,2025-04-13,201,2,2,3,853.43,737.69,115.74
8877,2025-04-13,254,4,3,4,231.08,130.85,100.23
8878,2025-04-13,80,2,2,3,790.29,641.11,149.18
8879,2025-04-13,292,1,3,5,961.18,584.85,376.33
8880,2025-04-13,428,6,4,4,143.7,110.75,32.95
8881,2025-04-13,407,2,5,3,640.94,514.49,126.45
8882,2025-04-13,281,4,2,1,64.97,35.28,29.69
8883,2025-04-13,28,3,2,3,219.98,157.26,62.72
8884,2025-04-13,331,6,3,2,53.03,41.52,11.51
8885,2025-04-13,372,5,1,5,195.91,140.86,55.05
8886,2025-04-13,493,6,1,5,151.21,118.82,32.39
8887,2025-04-14,61,2,1,1,263.8,228.33,35.47
8888,2025-04-14,411,2,3,3,590.58,478.85,111.73
8889,2025-04-14,489,1,2,2,574.2,372.07,202.13
8890,2025-04-14,369,6,4,1,46.22,39.25,6.97
8891,2025-04-14,227,5,5,2,65.98,49.0,16.98
8892,2025-04-14,333,2,3,4,794.18,712.64,81.54
8893,2025-04-14,255,1,5,5,1288.08,837.9,450.18
8894,2025-04-14,89,2,1,1,299.23,239.69,59.54
8895,2025-04-15,450,2,1,2,571.7,506.77,64.93
8896,2025-04-15,62,5,5,2,73.09,53.91,19.18
8897,2025-04-15,455,4,1,4,237.78,130.76,107.02
8898,2025-04-15,70,6,4,5,189.27,142.04,47.23
8899,2025-04-15,41,3,2,3,226.64,164.73,61.91
8900,2025-04-15,176,1,4,4,1427.92,966.31,461.61
8901,2025-04-15,340,2,3,4,975.39,829.55,145.84
8902,2025-04-16,166,4,1,1,60.0,32.15,27.85
8903,2025-04-16,254,2,3,1,191.66,162.26,29.4
8904,2025-04-16,313,2,4,2,629.15,505.39,123.76
8905,2025-04-16,297,3,5,3,207.2,155.58,51.62
8906,2025-04-16,31,5,1,5,235.06,169.12,65.94
8907,2025-04-16,1,6,4,2,74.46,56.82,17.64
8908,2025-04-16,95,2,3,1,237.51,209.85,27.66
8909,2025-04-16,383,2,4,1,335.36,301.71,33.65
8910,2025-04-16,306,2,5,1,267.38,229.42,37.96
8911,2025-04-16,34,4,5,2,113.41,64.02,49.39
8912,2025-04-16,283,6,1,3,90.32,74.03,16.29
8913,2025-04-17,242,2,2,2,520.78,430.61,90.17
8914,2025-04-17,349,2,3,5,1138.71,970.15,168.56
8915,2025-04-17,485,6,4,5,185.27,141.21,44.06
8916,2025-04-17,307,3,4,1,94.41,69.8,24.61
8917,2025-04-17,464,6,5,5,154.56,120.28,34.28
8918,2025-04-17,373,3,1,3,273.28,199.87,73.41
8919,2025-04-17,101,5,5,2,83.42,56.82,26.6
8920,2025-04-17,70,2,4,3,1097.17,983.7,113.47
8921,2025-04-17,458,5,4,3,181.3,123.33,57.97
8922,2025-04-18,59,2,2,2,514.83,448.16,66.67
8923,2025-04-18,120,4,2,5,314.37,167.66,146.71
8924,2025-04-18,329,6,3,4,90.45,71.13,19.32
8925,2025-04-18,363,3,1,1,76.16,55.95,20.21
8926,2025-04-18,358,6,3,1,26.66,21.06,5.6
8927,2025-04-18,308,1,5,1,211.73,140.6,71.13
8928,2025-04-18,361,4,1,5,270.3,150.22,120.08
8929,2025-04-18,6,4,2,3,195.97,113.42,82.55
8930,2025-04-18,442,6,3,1,28.69,23.53,5.16
8931,2025-04-18,218,4,1,1,62.05,33.92,28.13
8932,2025-04-18,69,6,3,4,111.78,91.25,20.53
8933,2025-04-18,286,1,1,2,535.85,357.97,177.88
8934,2025-04-19,489,6,2,5,162.09,124.74,37.35
8935,2025-04-19,256,1,1,5,1480.73,1011.0,469.73
8936,2025-04-19,417,4,1,2,111.9,62.42,49.48
8937,2025-04-19,116,2,1,2,524.31,470.88,53.43
8938,2025-04-19,421,6,5,3,87.63,73.76,13.87
8939,2025-04-19,102,6,4,2,91.07,69.88,21.19
8940,2025-04-19,356,3,3,5,292.08,215.69,76.39
8941,2025-04-19,386,2,4,3,888.76,777.15,111.61
8942,2025-04-19,454,3,1,4,285.64,227.79,57.85
8943,2025-04-19,263,6,5,4,117.62,99.49,18.13
8944,2025-04-20,271,2,1,5,1255.24,1021.26,233.98
8945,2025-04-20,377,5,4,3,175.2,123.07,52.13
8946,2025-04-20,185,2,1,2,577.01,462.09,114.92
8947,2025-04-20,67,4,5,1,51.91,28.46,23.45
8948,2025-04-20,27,6,3,2,43.85,35.86,7.99
8949,2025-04-20,346,1,2,4,1032.65,630.81,401.84
8950,2025-04-20,106,1,1,5,1226.78,822.33,404.45
8951,2025-04-20,450,4,1,1,59.62,32.04,27.58
8952,2025-04-20,379,5,5,4,171.2,116.34,54.86
8953,2025-04-20,366,2,3,4,877.5,767.56,109.94
8954,2025-04-20,326,6,4,3,131.15,103.98,27.17
8955,2025-04-20,74,2,3,2,473.51,423.75,49.76
8956,2025-04-20,379,6,5,3,79.08,65.71,13.37
8957,2025-04-21,323,2,4,4,1237.9,995.27,242.63
8958,2025-04-21,201,1,2,5,1409.14,964.47,444.67
8959,2025-04-21,370,3,3,4,278.33,221.68,56.65
8960,2025-04-21,261,2,4,5,1759.16,1507.57,251.59
8961,2025-04-21,57,1,1,3,885.19,552.39,332.8
8962,2025-04-21,140,3,3,5,349.81,258.97,90.84
8963,2025-04-21,163,2,1,2,451.47,398.71,52.76
8964,2025-04-21,325,2,1,1,292.0,249.21,42.79
8965,2025-04-21,337,4,4,4,347.18,198.28,148.9
8966,2025-04-21,303,4,4,2,164.11,95.64,68.47
8967,2025-04-21,248,2,4,5,1497.47,1298.91,198.56
8968,2025-04-21,428,1,4,4,1404.43,901.97,502.46
8969,2025-04-22,211,5,1,5,223.95,162.61,61.34
8970,2025-04-22,418,4,1,1,62.8,36.08,26.72
8971,2025-04-22,27,1,3,5,1175.01,717.11,457.9
8972,2025-04-22,246,6,2,5,134.73,108.83,25.9
8973,2025-04-22,284,1,2,1,220.03,137.73,82.3
8974,2025-04-22,116,1,1,1,234.74,156.68,78.06
8975,2025-04-22,408,2,1,5,1384.01,1128.11,255.9
8976,2025-04-22,144,3,1,5,432.75,337.0,95.75
8977,2025-04-22,103,4,4,3,228.93,128.16,100.77
8978,2025-04-22,280,6,4,5,173.73,145.35,28.38
8979,2025-04-23,150,2,1,3,702.85,577.63,125.22
8980,2025-04-23,26,4,1,1,64.83,32.85,31.98
8981,2025-04-23,396,5,4,2,92.56,63.19,29.37
8982,2025-04-23,339,6,5,5,149.01,123.14,25.87
8983,2025-04-23,12,1,4,2,712.14,495.01,217.13
8984,2025-04-23,70,3,4,5,599.83,444.03,155.8
8985,2025-04-23,16,2,2,2,496.03,440.39,55.64
8986,2025-04-23,150,6,1,4,110.08,84.09,25.99
8987,2025-04-23,231,2,5,3,716.43,628.34,88.09
8988,2025-04-23,174,5,5,4,153.66,100.66,53.0
8989,2025-04-24,229,6,2,2,54.58,43.99,10.59
8990,2025-04-24,403,6,4,4,138.41,111.14,27.27
8991,2025-04-24,125,1,4,2,659.71,412.28,247.43
8992,2025-04-24,159,4,1,2,110.62,59.68,50.94
8993,2025-04-24,6,4,2,4,262.37,139.4,122.97
8994,2025-04-24,18,1,1,5,1179.12,738.17,440.95
8995,2025-04-24,77,4,2,4,275.23,150.83,124.4
8996,2025-04-24,481,2,4,4,1501.64,1224.03,277.61
8997,2025-04-25,102,4,4,3,272.42,152.76,119.66
8998,2025-04-25,471,5,4,1,52.85,36.28,16.57
8999,2025-04-25,157,1,3,3,705.59,479.01,226.58
9000,2025-04-25,160,4,1,5,354.2,182.06,172.14
9001,2025-04-25,200,4,2,5,261.88,154.35,107.53
9002,2025-04-25,33,3,4,1,113.38,88.89,24.49
9003,2025-04-25,49,2,1,3,699.38,600.5,98.88
9004,2025-04-26,196,1,4,5,1638.28,1081.77,556.51
9005,2025-04-26,120,5,2,5,212.32,138.63,73.69
9006,2025-04-26,486,3,3,5,296.29,211.86,84.43
9007,2025-04-26,445,2,3,1,185.81,162.56,23.25
9008,2025-04-26,405,5,3,2,73.76,51.23,22.53
9009,2025-04-26,265,6,4,1,41.87,32.07,9.8
9010,2025-04-26,426,1,3,5,1056.2,728.45,327.75
9011,2025-04-26,61,3,1,5,391.97,300.49,91.48
9012,2025-04-26,389,2,1,3,672.85,573.42,99.43
9013,2025-04-26,361,3,1,2,190.12,138.47,51.65
9014,2025-04-26,200,6,2,5,129.22,102.29,26.93
9015,2025-04-26,411,3,3,2,124.99,92.11,32.88
9016,2025-04-26,481,2,4,4,1419.32,1210.67,208.65
9017,2025-04-26,427,4,4,2,178.73,96.74,81.99
9018,2025-04-26,83,4,1,5,280.86,159.41,121.45
9019,2025-04-26,214,5,4,2,111.37,79.16,32.21
9020,2025-04-26,173,6,4,2,80.28,66.79,13.49
9021,2025-04-27,60,2,4,5,1775.72,1541.17,234.55
9022,2025-04-27,353,1,2,4,988.76,636.94,351.82
9023,2025-04-27,137,3,2,5,362.23,258.83,103.4
9024,2025-04-27,191,2,3,2,457.79,390.54,67.25
9025,2025-04-27,142,5,4,3,165.29,112.36,52.93
9026,2025-04-27,352,4,1,1,67.03,39.86,27.17
9027,2025-04-27,175,5,4,1,51.95,38.73,13.22
9028,2025-04-27,426,3,3,2,138.86,100.23,38.63
9029,2025-04-27,59,2,2,4,1008.99,890.36,118.63
9030,2025-04-27,110,3,4,3,371.94,271.09,100.85
9031,2025-04-27,360,5,2,1,38.18,28.47,9.71
9032,2025-04-27,104,4,4,2,147.9,75.36,72.54
9033,2025-04-27,378,3,1,2,172.77,136.58,36.19
9034,2025-04-27,161,1,4,1,328.71,226.19,102.52
9035,2025-04-27,377,4,4,4,357.69,189.41,168.28
9036,2025-04-27,283,2,1,2,554.75,459.99,94.76
9037,2025-04-27,122,4,2,1,61.05,32.67,28.38
9038,2025-04-27,119,6,4,1,45.09,35.59,9.5
9039,2025-04-27,484,4,5,4,213.9,125.85,88.05
9040,2025-04-28,160,1,1,5,1222.7,744.69,478.01
9041,2025-04-28,478,3,5,5,375.37,295.89,79.48
9042,2025-04-28,299,6,4,4,166.74,141.12,25.62
9043,2025-04-28,193,4,4,1,88.92,45.47,43.45
9044,2025-04-28,241,3,2,1,78.01,58.87,19.14
9045,2025-04-28,114,2,1,1,241.93,215.18,26.75
9046,2025-04-28,162,6,3,2,57.43,44.63,12.8
9047,2025-04-28,111,1,4,1,368.38,226.05,142.33
9048,2025-04-28,415,5,1,2,72.3,53.5,18.8
9049,2025-04-28,216,4,3,4,200.05,115.99,84.06
9050,2025-04-29,322,4,4,4,343.63,174.55,169.08
9051,2025-04-29,277,6,5,3,79.17,63.72,15.45
9052,2025-04-29,261,3,4,3,346.14,269.1,77.04
9053,2025-04-29,50,1,5,2,443.8,292.4,151.4
9054,2025-04-29,189,3,1,5,391.89,308.82,83.07
9055,2025-04-29,408,2,1,4,1020.66,872.44,148.22
9056,2025-04-29,27,6,3,5,142.86,121.28,21.58
9057,2025-04-29,499,4,1,2,131.39,77.34,54.05
9058,2025-04-30,409,1,1,2,482.52,296.58,185.94
9059,2025-04-30,240,4,1,4,265.75,140.04,125.71
9060,2025-04-30,488,4,3,5,217.92,123.61,94.31
9061,2025-04-30,252,5,5,2,66.55,47.76,18.79
9062,2025-04-30,298,2,1,3,765.21,658.1,107.11
9063,2025-04-30,243,2,2,2,538.74,473.01,65.73
9064,2025-04-30,469,5,1,1,42.16,31.54,10.62
9065,2025-04-30,57,6,1,4,129.86,101.96,27.9
9066,2025-04-30,413,4,1,1,60.96,31.44,29.52
9067,2025-04-30,390,5,2,1,39.88,26.93,12.95
9068,2025-04-30,352,6,1,4,115.87,90.68,25.19
9069,2025-04-30,7,3,2,1,68.42,48.2,20.22
9070,2025-04-30,267,2,4,4,1382.83,1236.68,146.15
9071,2025-04-30,46,5,2,3,128.62,83.83,44.79
9072,2025-04-30,348,1,3,4,766.76,522.17,244.59
9073,2025-04-30,397,6,3,3,79.07,64.36,14.71
9074,2025-04-30,235,5,1,4,183.48,131.91,51.57
9075,2025-05-01,284,3,2,5,364.89,260.2,104.69
9076,2025-05-01,40,1,4,1,316.18,211.53,104.65
9077,2025-05-01,229,1,2,3,638.71,383.43,255.28
9078,2025-05-01,204,3,4,1,109.74,84.33,25.41
9079,2025-05-01,163,1,1,2,532.04,343.53,188.51
9080,2025-05-01,181,5,2,2,81.65,59.78,21.87
9081,2025-05-01,363,1,1,1,291.78,176.5,115.28
9082,2025-05-01,444,5,2,3,118.55,80.66,37.89
9083,2025-05-01,20,1,4,4,1532.08,963.56,568.52
9084,2025-05-01,349,4,3,4,177.45,103.07,74.38
9085,2025-05-01,225,4,1,4,225.53,128.84,96.69
9086,2025-05-01,217,3,2,5,351.25,265.56,85.69
9087,2025-05-01,264,4,2,4,258.61,141.18,117.43
9088,2025-05-01,255,6,5,2,50.98,40.44,10.54
9089,2025-05-01,118,3,2,2,161.17,122.56,38.61
9090,2025-05-01,265,2,4,5,1837.11,1545.64,291.47
9091,2025-05-02,64,4,1,4,214.38,118.21,96.17
9092,2025-05-02,89,4,1,4,240.04,134.19,105.85
9093,2025-05-02,290,5,2,4,173.18,127.12,46.06
9094,2025-05-02,152,4,5,2,128.2,66.2,62.0
9095,2025-05-02,30,3,2,5,443.28,322.59,120.69
9096,2025-05-02,44,2,4,3,1050.81,877.01,173.8
9097,2025-05-02,280,3,4,3,361.11,265.14,95.97
9098,2025-05-02,149,6,2,2,68.86,56.24,12.62
9099,2025-05-02,329,2,3,5,1205.54,1044.81,160.73
9100,2025-05-02,163,2,1,1,276.15,238.64,37.51
9101,2025-05-02,254,3,3,3,201.45,150.74,50.71
9102,2025-05-02,172,5,3,5,169.25,116.74,52.51
9103,2025-05-03,328,3,1,1,87.63,65.34,22.29
9104,2025-05-03,79,5,1,1,42.92,29.29,13.63
9105,2025-05-03,407,2,5,2,477.75,401.95,75.8
9106,2025-05-03,194,1,3,4,759.81,503.59,256.22
9107,2025-05-03,493,5,1,1,47.52,33.69,13.83
9108,2025-05-03,398,3,3,1,73.7,57.5,16.2
9109,2025-05-03,44,1,4,1,378.46,246.93,131.53
9110,2025-05-03,56,5,2,5,211.77,158.28,53.49
9111,2025-05-04,353,2,2,5,1066.88,861.25,205.63
9112,2025-05-04,325,1,1,1,249.75,174.74,75.01
9113,2025-05-04,232,4,5,3,177.42,97.88,79.54
9114,2025-05-04,27,1,3,2,457.85,282.53,175.32
9115,2025-05-04,321,2,3,5,1108.14,984.38,123.76
9116,2025-05-04,263,6,5,5,156.93,122.7,34.23
9117,2025-05-04,237,2,1,1,235.55,208.41,27.14
9118,2025-05-04,292,5,3,3,89.11,60.73,28.38
9119,2025-05-04,63,1,2,3,694.76,457.32,237.44
9120,2025-05-04,19,1,1,3,875.74,526.58,349.16
9121,2025-05-04,199,5,2,2,87.55,57.04,30.51
9122,2025-05-04,144,1,1,3,738.52,473.58,264.94
9123,2025-05-05,6,1,2,4,996.55,613.63,382.92
9124,2025-05-05,389,3,1,3,237.96,189.41,48.55
9125,2025-05-05,194,2,3,5,916.11,807.77,108.34
9126,2025-05-05,377,4,4,3,230.23,130.16,100.07
9127,2025-05-05,203,1,4,5,1698.94,1067.15,631.79
9128,2025-05-05,294,3,4,5,568.89,412.0,156.89
9129,2025-05-05,126,2,2,4,1143.55,940.69,202.86
9130,2025-05-05,352,3,1,3,239.0,174.26,64.74
9131,2025-05-05,55,1,4,3,960.43,609.61,350.82
9132,2025-05-05,494,4,3,5,243.6,144.42,99.18
9133,2025-05-05,164,4,5,3,162.63,92.68,69.95
9134,2025-05-05,222,6,4,3,124.94,95.02,29.92
9135,2025-05-06,384,3,1,4,379.31,274.42,104.89
9136,2025-05-06,420,5,5,3,99.84,71.49,28.35
9137,2025-05-06,408,1,1,3,793.71,551.91,241.8
9138,2025-05-06,128,5,1,3,122.12,81.46,40.66
9139,2025-05-06,198,5,2,4,142.34,102.43,39.91
9140,2025-05-06,193,2,4,1,333.74,287.2,46.54
9141,2025-05-06,226,3,2,5,438.44,319.11,119.33
9142,2025-05-06,70,1,4,3,976.66,607.72,368.94
9143,2025-05-06,458,3,4,4,409.18,292.94,116.24
9144,2025-05-06,436,2,1,5,1486.08,1191.38,294.7
9145,2025-05-06,479,6,2,1,26.32,21.41,4.91
9146,2025-05-06,322,3,4,4,374.7,275.45,99.25
9147,2025-05-06,479,5,2,5,193.6,129.75,63.85
9148,2025-05-07,24,4,1,4,239.41,134.16,105.25
9149,2025-05-07,123,2,2,2,467.92,389.79,78.13
9150,2025-05-07,356,6,3,5,133.73,108.94,24.79
9151,2025-05-07,53,3,2,3,266.44,209.98,56.46
9152,2025-05-07,408,3,1,3,246.35,189.04,57.31
9153,2025-05-07,393,3,4,1,121.55,86.87,34.68
9154,2025-05-07,248,3,4,3,286.42,222.64,63.78
9155,2025-05-07,354,1,2,1,239.66,163.12,76.54
9156,2025-05-07,231,3,5,4,318.0,250.86,67.14
9157,2025-05-07,141,5,1,3,125.41,93.41,32.0
9158,2025-05-07,453,3,1,2,166.54,122.51,44.03
9159,2025-05-08,307,5,4,3,149.28,108.99,40.29
9160,2025-05-08,175,4,4,4,336.42,199.8,136.62
9161,2025-05-08,185,6,1,4,132.63,106.03,26.6
9162,2025-05-08,66,6,1,3,103.1,83.38,19.72
9163,2025-05-08,468,2,4,3,935.68,841.54,94.14
9164,2025-05-08,124,3,3,3,215.24,156.56,58.68
9165,2025-05-08,11,4,1,1,72.23,38.13,34.1
9166,2025-05-08,123,3,2,1,76.84,58.06,18.78
9167,2025-05-08,95,3,3,1,65.37,47.85,17.52
9168,2025-05-08,88,1,4,2,735.91,475.2,260.71
9169,2025-05-08,455,4,1,4,273.16,143.2,129.96
9170,2025-05-09,241,3,2,2,168.57,119.78,48.79
9171,2025-05-09,498,3,4,3,322.28,239.7,82.58
9172,2025-05-09,357,3,4,3,371.67,280.93,90.74
9173,2025-05-09,280,2,4,4,1207.4,1031.64,175.76
9174,2025-05-09,190,5,5,3,99.02,69.66,29.36
9175,2025-05-09,456,6,3,4,111.0,92.77,18.23
9176,2025-05-09,141,2,1,1,278.27,243.29,34.98
9177,2025-05-09,114,3,1,4,377.88,300.64,77.24
9178,2025-05-09,498,2,4,2,738.03,630.73,107.3
9179,2025-05-09,156,5,4,3,180.87,120.46,60.41
9180,2025-05-09,193,2,4,2,705.22,598.99,106.23
9181,2025-05-09,401,4,2,1,60.29,33.45,26.84
9182,2025-05-10,332,6,3,4,100.21,78.78,21.43
9183,2025-05-10,205,5,4,3,151.66,100.82,50.84
9184,2025-05-10,155,2,5,3,759.28,649.19,110.09
9185,2025-05-10,178,4,4,1,82.28,46.05,36.23
9186,2025-05-10,366,1,3,5,1025.33,711.87,313.46
9187,2025-05-10,274,2,4,1,295.17,262.6,32.57
9188,2025-05-10,298,4,1,1,71.02,36.0,35.02
9189,2025-05-10,470,2,4,5,1688.82,1501.18,187.64
9190,2025-05-10,422,4,3,3,142.12,75.83,66.29
9191,2025-05-10,350,4,2,2,136.24,77.71,58.53
9192,2025-05-10,35,5,2,1,39.85,26.38,13.47
9193,2025-05-11,385,5,3,1,32.96,23.92,9.04
9194,2025-05-11,141,4,1,4,241.32,128.62,112.7
9195,2025-05-11,41,1,2,3,761.76,507.43,254.33
9196,2025-05-11,283,6,1,5,139.96,109.35,30.61
9197,2025-05-11,71,4,2,1,62.35,35.78,26.57
9198,2025-05-11,296,4,4,5,402.2,206.62,195.58
9199,2025-05-11,346,5,2,5,179.03,119.87,59.16
9200,2025-05-11,78,4,1,1,55.76,33.2,22.56
9201,2025-05-11,459,3,1,4,287.02,225.92,61.1
9202,2025-05-12,429,3,4,5,558.79,412.01,146.78
9203,2025-05-12,115,3,2,2,175.27,123.31,51.96
9204,2025-05-12,353,6,2,4,111.79,85.2,26.59
9205,2025-05-12,130,4,5,1,63.35,32.11,31.24
9206,2025-05-12,271,1,1,3,841.36,541.1,300.26
9207,2025-05-13,189,5,1,2,93.46,68.3,25.16
9208,2025-05-13,272,1,1,1,273.78,186.81,86.97
9209,2025-05-13,49,4,1,5,269.41,135.43,133.98
9210,2025-05-13,23,2,2,1,218.05,189.71,28.34
9211,2025-05-13,89,5,1,3,136.21,89.09,47.12
9212,2025-05-13,169,1,5,5,1176.96,741.32,435.64
9213,2025-05-13,99,1,5,1,207.02,127.24,79.78
9214,2025-05-13,247,5,2,5,225.23,164.31,60.92
9215,2025-05-13,467,6,5,2,52.18,43.12,9.06
9216,2025-05-13,403,4,4,1,86.68,50.49,36.19
9217,2025-05-13,131,4,3,4,177.71,98.35,79.36
9218,2025-05-13,410,4,2,5,264.39,137.93,126.46
9219,2025-05-14,370,3,3,3,176.18,135.47,40.71
9220,2025-05-14,340,2,3,4,731.07,634.34,96.73
9221,2025-05-14,342,2,4,2,633.69,526.4,107.29
9222,2025-05-14,425,3,5,3,228.34,179.14,49.2
9223,2025-05-14,72,3,4,2,230.76,182.91,47.85
9224,2025-05-14,56,1,2,3,684.98,443.26,241.72
9225,2025-05-14,320,3,4,3,321.6,232.65,88.95
9226,2025-05-14,308,4,5,1,65.18,33.02,32.16
9227,2025-05-14,387,5,1,1,36.86,27.41,9.45
9228,2025-05-14,195,1,2,1,240.53,144.77,95.76
9229,2025-05-14,491,3,3,2,151.44,109.56,41.88
9230,2025-05-15,134,3,3,4,264.2,210.7,53.5
9231,2025-05-15,398,1,3,5,1072.08,675.15,396.93
9232,2025-05-15,35,2,2,2,493.59,411.34,82.25
9233,2025-05-15,453,5,1,2,87.1,63.42,23.68
9234,2025-05-15,322,5,4,4,229.43,166.63,62.8
9235,2025-05-15,293,5,3,3,111.6,73.32,38.28
9236,2025-05-15,1,4,4,3,220.72,132.35,88.37
9237,2025-05-15,101,6,5,1,24.66,19.01,5.65
9238,2025-05-15,143,4,4,3,247.31,130.47,116.84
9239,2025-05-15,355,2,1,1,287.82,253.74,34.08
9240,2025-05-16,246,2,2,5,1259.55,1076.98,182.57
9241,2025-05-16,280,4,4,3,255.38,140.11,115.27
9242,2025-05-16,201,4,2,4,267.77,158.55,109.22
9243,2025-05-16,472,6,4,3,123.93,105.09,18.84
9244,2025-05-16,26,6,1,3,81.88,67.8,14.08
9245,2025-05-16,12,5,4,5,231.62,171.98,59.64
9246,2025-05-16,299,5,4,5,245.55,172.3,73.25
9247,2025-05-16,58,3,1,4,319.68,250.23,69.45
9248,2025-05-16,328,3,1,4,375.14,282.81,92.33
9249,2025-05-16,474,5,4,2,100.89,67.3,33.59
9250,2025-05-16,320,1,4,5,1797.29,1127.12,670.17
9251,2025-05-17,289,6,1,3,81.43,64.21,17.22
9252,2025-05-17,132,3,2,1,82.62,60.62,22.0
9253,2025-05-17,265,2,4,4,1347.07,1130.75,216.32
9254,2025-05-17,231,2,5,2,460.16,375.24,84.92
9255,2025-05-17,22,3,1,1,75.15,54.35,20.8
9256,2025-05-17,286,5,1,3,107.75,74.27,33.48
9257,2025-05-17,492,3,1,5,394.87,313.14,81.73
9258,2025-05-17,230,6,4,3,126.31,95.13,31.18
9259,2025-05-17,347,5,1,5,210.76,150.98,59.78
9260,2025-05-17,452,4,1,4,241.47,134.84,106.63
9261,2025-05-17,197,4,1,5,294.86,169.18,125.68
9262,2025-05-17,88,2,4,4,1318.54,1146.74,171.8
9263,2025-05-17,314,4,3,3,163.99,86.42,77.57
9264,2025-05-17,381,3,2,4,312.04,229.59,82.45
9265,2025-05-17,437,2,4,3,915.68,784.74,130.94
9266,2025-05-17,271,4,1,3,179.07,91.1,87.97
9267,2025-05-17,96,6,3,2,54.49,43.52,10.97
9268,2025-05-17,454,6,1,2,60.41,46.32,14.09
9269,2025-05-18,58,2,1,3,705.36,578.44,126.92
9270,2025-05-18,232,4,5,5,251.52,139.23,112.29
9271,2025-05-18,83,5,1,3,141.91,94.22,47.69
9272,2025-05-18,408,2,1,5,1409.22,1256.95,152.27
9273,2025-05-18,396,4,4,2,148.59,79.07,69.52
9274,2025-05-18,252,5,5,2,70.06,51.78,18.28
9275,2025-05-18,204,5,4,4,185.07,132.62,52.45
9276,2025-05-18,64,1,1,1,290.75,199.96,90.79
9277,2025-05-18,44,5,4,5,232.37,162.85,69.52
9278,2025-05-18,102,2,4,3,1042.2,920.34,121.86
9279,2025-05-18,210,3,3,3,181.66,135.41,46.25
9280,2025-05-18,394,4,3,5,253.52,129.93,123.59
9281,2025-05-19,258,4,3,3,136.5,81.44,55.06
9282,2025-05-19,9,6,2,5,160.73,126.76,33.97
9283,2025-05-19,282,1,1,5,1434.1,891.39,542.71
9284,2025-05-19,203,2,4,4,1364.84,1133.3,231.54
9285,2025-05-19,238,2,4,2,690.92,600.4,90.52
9286,2025-05-19,93,1,1,3,837.64,505.65,331.99
9287,2025-05-19,199,5,2,2,81.12,59.34,21.78
9288,2025-05-19,345,5,2,5,189.65,124.76,64.89
9289,2025-05-19,455,1,1,1,265.09,176.31,88.78
9290,2025-05-19,75,6,1,4,134.15,101.86,32.29
9291,2025-05-19,114,3,1,2,182.5,137.54,44.96
9292,2025-05-20,342,5,4,2,123.08,89.46,33.62
9293,2025-05-20,261,3,4,4,393.43,295.31,98.12
9294,2025-05-20,219,1,5,5,1037.51,690.57,346.94
9295,2025-05-20,453,1,1,2,602.39,419.86,182.53
9296,2025-05-20,162,5,3,4,124.41,81.61,42.8
9297,2025-05-20,346,5,2,3,132.09,96.63,35.46
9298,2025-05-20,493,6,1,2,56.18,43.34,12.84
9299,2025-05-20,478,1,5,5,1033.9,651.42,382.48
9300,2025-05-20,224,1,1,3,787.82,487.04,300.78
9301,2025-05-21,85,2,4,4,1500.44,1216.06,284.38
9302,2025-05-21,39,5,2,2,75.46,56.18,19.28
9303,2025-05-21,184,1,3,1,205.61,133.37,72.24
9304,2025-05-21,208,2,1,4,933.72,789.85,143.87
9305,2025-05-21,23,2,2,4,898.19,805.57,92.62
9306,2025-05-21,100,1,5,5,1097.21,681.34,415.87
